Id;URL Repository;URL Commit;Files;Hash;BugType1;BugType2;RootCause;ImpactsFromBugs;Lines Changed Total Added;Lines Changed Total Deleted;Lines Changed File Added;Lines Changed File Deleted;Lines Changed File Deleted ;Lines Changed Total Deleted ;Message Commit
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/22_tutorial.imagenette.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;15;;12;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/23_tutorial.transfer_learning.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;99;;99;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/24_vision.gan.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;14;;8;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/30_text.core.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;3;;2;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/31_text.data.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;14;;13;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/32_text.models.awdlstm.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;3;;0;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/34_callback.rnn.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;1;;0;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/35_tutorial.wikitext.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;25;;36;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/36_text.models.qrnn.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;8;;2;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/38_tutorial.ulmfit.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;0;;0;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/40_tabular.core.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;263;;248;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/41_tabular.data.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;75;;75;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/42_tabular.learner.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;145;;131;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/43_tabular.model.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;10;;2;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/45_collab.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;51;;30;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/50_datablock_examples.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;138;;99;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/60_medical.imaging.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;3;;0;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/65_medical.text.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;3;;0;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/71_callback.tensorboard.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;3;;0;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/97_test_utils.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;15;;6;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/course/lesson5-sgd-mnist.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;5;;2;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/course/lesson7-human-numbers.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;3;;3;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/course/lesson7-resnet-mnist.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;5;;2;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/course/lesson7-superres-gan.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;4;;25;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/examples/migrating.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;4;;4;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/examples/ulmfit.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;20;;20;15282;fixes
102973646;https://github.com/fastai/fastai;https://github.com/fastai/fastai/commit/9fce30a207ba6f9e79616105b414d11a8fb1dc77;nbs/index.ipynb;9fce30a207ba6f9e79616105b414d11a8fb1dc77;implementation;;Unknown;Incorrect Functionality;9981;;0;;1;15282;fixes
239769118;https://github.com/mackelab/sbi;https://github.com/mackelab/sbi/commit/e27bdc2520829852008d3044c5c87cea180bdcbc;examples/hh_simulator.ipynb;e27bdc2520829852008d3044c5c87cea180bdcbc;implementation;;Coding error;Incorrect Functionality;1028;;123;;147;429;removed delfi dependency plotting files added notebook hyperparameters changed removed IPython dependency removed pandas, seaborn, time dependency despine now pure plt black linebreaks removed mpl rc file, removed get_colors, newer implementation of samples_nd no more opts samples_nd having inputs but not defaults defined twice Docstring for samples_nd() more extensive documentation
239769118;https://github.com/mackelab/sbi;https://github.com/mackelab/sbi/commit/cb945c338b99faaef609afe49469d9a1f15aaf0c;examples/newlineargaussian.ipynb;cb945c338b99faaef609afe49469d9a1f15aaf0c;environments and settings;implementation;Unknown;Incorrect Functionality;1440;;5;;6;941;"Refactor sbi_posterior, mcmc sampling, batch simulator (#70) * Explicit listing of supported algorithm families /1. * Explicit listing of supported algorithm families /2 Wrapped input normalization and testing into its own function. * Renamed normalize to clarify it only affects snpe. * Added code comments from discussion with Michael. * Algorithm family passed directly; docstring Posterior. * Inference methods now pass potential function to Posterior explicitly. * Test leakage correction via mcmc (only slice-np). * Docstring fix. * parametrize test for posterior correction with mcmc method * Replace NeuralPotentialClasses (pyro and np) with a single class. * We pass directly the potential function to Posterior, instead of letting Posterior infer it based on algorithm family (so far only for slice_np). * We use the neural_net (density estimator) of Posterior, instead of the log_prob method in Posterior with normalize=False (there's some temporary code duplication to achieve this -> reshaping tensors for the neural network). * replace utils reshape fun by reshape to batch dim * move down switch to training mode to keep eval mode during sampling * Commented in preparation for refactor. * Document potentials for sampler; remove old classes. * add wrapper around Distribution.log_prob to avoid .sum() for Uniform. * rename sbi.utils.sbi. add init imports. * formatting. * Renamed APT class to SnpeC. * Rename base_snpe-> snpe_base (consistency). * fix typo * replace rejection sample method with refactored static one. * We now .__call__ instead of .run_inference(). * Added BoxUniform distribution for N-D Uniform; tests. * fix batch dim bug. add function for rejection sampling from posterior under prior * add evaluation to posterior correction tests * fix imports * Refactor for estimating the leakage correction factor using rejection sampling: - estimate only once for ""true context"" and reuse - estimate new for every new context - move rejection sampling method to utils, refactor * sort imports and adapt acceptance rate call for summary writer * fix small bug in counting sampels * add test with BoxUniform prior * remove checks for ND Uniform in code * Fix return type of slice_np (now float32). * Line wrapping in docstring (cosmetic). * Use BoxUniform whenever a N-D Uniform is intended. * refactor docs and variable names in posterior sampling. * Cosmetic fixes for PotentialFunctionProvider. * refactor usage of rejection sampling posterior. * fix bug in snpe b loss, fixes issue #71. add docs * add gt posterior method for uniform prior. refactor * adapt linear gaussian inference tests to test for both, uniform and mvn. * fix imports * Switched SRE to s.__call__ instead of .run_inference * Use new PotentialFunctionProvider structure for SRE. * Add test for SRE; hideous fail for pyro samplers, e.g.g slice (commented out). * BoxUniform is now a class, enables type testing. * Docstring for BoxUniform explains why it is needed. * add std as kwarg in linear gaussian * remove unused uniform prior fix, add function to check prior WIP. * comments. fix imports and tensor types. * Removed import old classes. * Leftover use of now deleted get_log_prob in torchutils. * Account for univariate parameters * Add num_chains to test_logistic_regression * Docstring and typo fix (hat tip Michael). * Explicitly set mp_context to fork due to Python 3.8 changes * reduce samples in fast api tests, imports. * move and improve test for prior and data dims. improve simulator utils * adapt to new input checks and simulator utils. * Set mp_context to fork in posterior class for python 3.8 changes * fix import and warning. * Multiple mcmc chains, num_chains more accessible to user, added tests for SNPE-B, samplers, SRE * Removed superfluous line in sre test * remove casts to tensor to avoid torch copy construct warning. fixes #77. * Added (commented) line that breaks tests (despite comment in #76). * Cosmetic. * Ported PotentialProvider to SNL. * improve warning. * Add make_conform to make Tensors catenable. * Streamlined potential functions with new method. * Rename to improve claarity. * Removed no-longer-needed dispatch on potential function. * Streamlined dispatch on mcmc_method. * atleast_2d function (without tests). * Fix atleast_2d, add test. * Make atleast_2d eager. * Added docstrings for new shape-transforming utils. * Batch simulator and MCMC fixes (#78) * fix type issue by using list to collect batches. Co-authored-by: janfb <j.f.boelts@gmail.com> Co-authored-by: Jan-Matthis <mail@jan-matthis.de> Co-authored-by: Michael Deistler <Michael.deistler@t-online.de>"
239769118;https://github.com/mackelab/sbi;https://github.com/mackelab/sbi/commit/cb945c338b99faaef609afe49469d9a1f15aaf0c;examples/newtwomoons.ipynb;cb945c338b99faaef609afe49469d9a1f15aaf0c;environments and settings;implementation;Unknown;Incorrect Functionality;1440;;3;;3;941;"Refactor sbi_posterior, mcmc sampling, batch simulator (#70) * Explicit listing of supported algorithm families /1. * Explicit listing of supported algorithm families /2 Wrapped input normalization and testing into its own function. * Renamed normalize to clarify it only affects snpe. * Added code comments from discussion with Michael. * Algorithm family passed directly; docstring Posterior. * Inference methods now pass potential function to Posterior explicitly. * Test leakage correction via mcmc (only slice-np). * Docstring fix. * parametrize test for posterior correction with mcmc method * Replace NeuralPotentialClasses (pyro and np) with a single class. * We pass directly the potential function to Posterior, instead of letting Posterior infer it based on algorithm family (so far only for slice_np). * We use the neural_net (density estimator) of Posterior, instead of the log_prob method in Posterior with normalize=False (there's some temporary code duplication to achieve this -> reshaping tensors for the neural network). * replace utils reshape fun by reshape to batch dim * move down switch to training mode to keep eval mode during sampling * Commented in preparation for refactor. * Document potentials for sampler; remove old classes. * add wrapper around Distribution.log_prob to avoid .sum() for Uniform. * rename sbi.utils.sbi. add init imports. * formatting. * Renamed APT class to SnpeC. * Rename base_snpe-> snpe_base (consistency). * fix typo * replace rejection sample method with refactored static one. * We now .__call__ instead of .run_inference(). * Added BoxUniform distribution for N-D Uniform; tests. * fix batch dim bug. add function for rejection sampling from posterior under prior * add evaluation to posterior correction tests * fix imports * Refactor for estimating the leakage correction factor using rejection sampling: - estimate only once for ""true context"" and reuse - estimate new for every new context - move rejection sampling method to utils, refactor * sort imports and adapt acceptance rate call for summary writer * fix small bug in counting sampels * add test with BoxUniform prior * remove checks for ND Uniform in code * Fix return type of slice_np (now float32). * Line wrapping in docstring (cosmetic). * Use BoxUniform whenever a N-D Uniform is intended. * refactor docs and variable names in posterior sampling. * Cosmetic fixes for PotentialFunctionProvider. * refactor usage of rejection sampling posterior. * fix bug in snpe b loss, fixes issue #71. add docs * add gt posterior method for uniform prior. refactor * adapt linear gaussian inference tests to test for both, uniform and mvn. * fix imports * Switched SRE to s.__call__ instead of .run_inference * Use new PotentialFunctionProvider structure for SRE. * Add test for SRE; hideous fail for pyro samplers, e.g.g slice (commented out). * BoxUniform is now a class, enables type testing. * Docstring for BoxUniform explains why it is needed. * add std as kwarg in linear gaussian * remove unused uniform prior fix, add function to check prior WIP. * comments. fix imports and tensor types. * Removed import old classes. * Leftover use of now deleted get_log_prob in torchutils. * Account for univariate parameters * Add num_chains to test_logistic_regression * Docstring and typo fix (hat tip Michael). * Explicitly set mp_context to fork due to Python 3.8 changes * reduce samples in fast api tests, imports. * move and improve test for prior and data dims. improve simulator utils * adapt to new input checks and simulator utils. * Set mp_context to fork in posterior class for python 3.8 changes * fix import and warning. * Multiple mcmc chains, num_chains more accessible to user, added tests for SNPE-B, samplers, SRE * Removed superfluous line in sre test * remove casts to tensor to avoid torch copy construct warning. fixes #77. * Added (commented) line that breaks tests (despite comment in #76). * Cosmetic. * Ported PotentialProvider to SNL. * improve warning. * Add make_conform to make Tensors catenable. * Streamlined potential functions with new method. * Rename to improve claarity. * Removed no-longer-needed dispatch on potential function. * Streamlined dispatch on mcmc_method. * atleast_2d function (without tests). * Fix atleast_2d, add test. * Make atleast_2d eager. * Added docstrings for new shape-transforming utils. * Batch simulator and MCMC fixes (#78) * fix type issue by using list to collect batches. Co-authored-by: janfb <j.f.boelts@gmail.com> Co-authored-by: Jan-Matthis <mail@jan-matthis.de> Co-authored-by: Michael Deistler <Michael.deistler@t-online.de>"
